codigo_producto,volumen_producto_total,cajas_asignables_id
BR0405,216,026560e43f3fc6afe0ce89d7ddf61626; 18729392e748ea31ed354313be390018; 1c348ae6809fc040f1b83767e08a5344; 3d854c34dff8fe0ca450fb0ddff18030; 42df43cac5362b6b332e67057aac0554; 54a376a884df0451a1a6d07e2ecd85c3; 73e638e77ccc20e6cca9daf3dfb3df8c; 8bf863b2f8f69860aa58c46da51f27e0; d66062da2ea02af9a197381fef2d9894; dbb291248e849bc6807762eb48e5f5cf; eb35ea3a60188f7974c4d3e95df76b3e; fce36b1b860f566c05d3e06484e6f4e2
BR0406,217,46538be6ce954d7b010ddb9c9fb00f15; 58c5c51d6e39e80f84be2a39cc4677a8; d0823ee866ead1526b62ea77fb86dde9; e6369fff40e443b558bbf80d6a5c43f6
BR0407,1944,057b7f8c3772129fb0b8cccf3c827c80; 0b1eab65d0cf634954fecfe2e9f2b337; 173e7987f487b6c7b81b4264f2b747eb; 2e7072e1d4bab0ba69dc9fbcc31fec42; 47c07ae5e4f5be415e627b0a32de919e; 5080ca0406b02d8de6bef5df17bc0037; 650ea7a52526c02b9ecc5ec6571ca511; 7632b3c0a3c65e1b117ccd6cba79974b; 76804e6b1364af327bf84306838fb3dc; 8eab0cbfe7d0e1a9e77336d53f090da8; 9317de4d372953f9cc16590fec56b525; a5e7768d78fa042d80c5a6e13cb6158d; ae15293d8a6de7c947025fc6cfa939e6; d85c4a361706e14cbb988a121812673a; f46de34159e1d0d6a5dfd38017585c4e
BR0408,219,46538be6ce954d7b010ddb9c9fb00f15; 58c5c51d6e39e80f84be2a39cc4677a8; d0823ee866ead1526b62ea77fb86dde9; e6369fff40e443b558bbf80d6a5c43f6
BR0409,220,23953acdad6658038c43343af411dbd4; 2bcfb295bee600aa6914bbd06f5891b6; 3ec465fc7f05b17abe8bfa7600eba425; 4a996ddd03e81fc2dbda07eb0ca1135d; 4beade23001bd00ced8d86ccb4e4606b; 7d5bf7157bac4cddab76a52a1d8dd41d; 8b80c8d77eb3777361876e4229da899d; d20c085d39ceb93f1f9dbe59c29a4786; d68bb9499fead9bc241623f072442bde; edebe6dd9669ec03369694b6dbbd4c54; ef0525f0911fd36073c2b10f4d81dfd5
BR0410,4903,057b7f8c3772129fb0b8cccf3c827c80; 31591362410b8a8b4fd3ecd6c57cc510; 3216248606458db16bd58ae68fc13c33; 47c07ae5e4f5be415e627b0a32de919e; 58c5c51d6e39e80f84be2a39cc4677a8; 6f67d94c0bab9c88fa4bc661f5c01006; 7632b3c0a3c65e1b117ccd6cba79974b; 895cc0310e1ec8880587a025b4de25c5; bd62436e72b572461e548cf6e4bfdd7d; e6369fff40e443b558bbf80d6a5c43f6; f5067cc6a3b074ffb10fb6fb4be1e49b
BR0411,3001,0378f85c226113f4ac40fd360217bb8a; 304075b644c240eec0e5f51ec37ab9e1; 51aad97f31764e75e2acc0338a14bf47; 5b64c63cc03d5ad1d7a8dc9356e4a41f; 5d219924f97f53b637007a637c7ee7e6; 76f02fc8024ed33733b8fd8029000089; 8160c89bbb62d764c17dc0473fdc343d; 91989cfbd02fbc00379eee2a7e8883b2; b0c3bde6052f0c0a93c21025c8eefd63; b2890b93821dc2fabaab0a8bdffc0ba8; b2a1bd10e103dae56072fe8ba4f0ca15; e0f0d757e0995cc6d8f42ce6a520228e; ebb6da98380a2619122b374dad07814a; efbf9fb4de26ed4bd82dc7987c339263; fcc3ee3ebc86c553e5f951274d02868e
BR0412,2347,1e7a707b9183161f7ace342c7f4cd2e6; 3280f8c61589426e9ce1efa28dcf44cf; 340bacb8c1792bfc8b3b0346513c0585; 52ed6fca650b46cc25cfee09bbc5cb44; 76a07688b6827caad810f08f88a895b2; 7b55662e8c6953150223589dbc717d92; 7da91c27eac81d6700500603e8a6f2b6; 92ebeda4822ea1dc90f321dee5355f6e; b6e81429b597286a1180f3ea4b629731; b9398e343219088e12e38f6e5de941dd; ca51e9959c92f5ee112b262b32b0906b; ecf787428007d25a0f29d1b250a67a26
BR0413,2014,17eb41b333100d37e5061f79b4ac6d1b; 1e7a707b9183161f7ace342c7f4cd2e6; 26faf9a11f723e796c11396a6a8ebbeb; 3280f8c61589426e9ce1efa28dcf44cf; 340bacb8c1792bfc8b3b0346513c0585; 41136b77a9847287fa2ca119a0fa7f1e; 52ed6fca650b46cc25cfee09bbc5cb44; 6ecff7742d4a01e1ada1f078a109ba73; 7b55662e8c6953150223589dbc717d92; 81b0d8fe9c9138cab4b219072e8c19c3; 92ebeda4822ea1dc90f321dee5355f6e; b9a729f7ac411dc4783dea402bf4e617; ca51e9959c92f5ee112b262b32b0906b; cdb9a6015047b3cac1a67886a85826eb; ecf787428007d25a0f29d1b250a67a26
BR0414,225,026560e43f3fc6afe0ce89d7ddf61626; 18729392e748ea31ed354313be390018; 1c348ae6809fc040f1b83767e08a5344; 3d854c34dff8fe0ca450fb0ddff18030; 42df43cac5362b6b332e67057aac0554; 54a376a884df0451a1a6d07e2ecd85c3; 73e638e77ccc20e6cca9daf3dfb3df8c; 8bf863b2f8f69860aa58c46da51f27e0; d66062da2ea02af9a197381fef2d9894; dbb291248e849bc6807762eb48e5f5cf; eb35ea3a60188f7974c4d3e95df76b3e; fce36b1b860f566c05d3e06484e6f4e2
BR0415,226,02d7c6680102bd11e067c00c9b71ab9c; 1f6eec46c4bff93e6ca5467f4a87f6d8; 23953acdad6658038c43343af411dbd4; 31efc1c0803e25872c67b5cafd4452af; 4a996ddd03e81fc2dbda07eb0ca1135d; 6093dbae5b82d5102791a23c6f654dea; 6951b8a3d9dee5e15a265584f9a3c075; 6bf7838d3709d8f15fdad06ed6484d8e; c68517097037ec6420e21676ab2f1609; fc5516122a48681b6a5d3d70768ee02a
BR0416,214,026560e43f3fc6afe0ce89d7ddf61626; 18729392e748ea31ed354313be390018; 1c348ae6809fc040f1b83767e08a5344; 3d854c34dff8fe0ca450fb0ddff18030; 42df43cac5362b6b332e67057aac0554; 54a376a884df0451a1a6d07e2ecd85c3; 73e638e77ccc20e6cca9daf3dfb3df8c; 8bf863b2f8f69860aa58c46da51f27e0; d66062da2ea02af9a197381fef2d9894; dbb291248e849bc6807762eb48e5f5cf; eb35ea3a60188f7974c4d3e95df76b3e; fce36b1b860f566c05d3e06484e6f4e2
BR0417,2761,23953acdad6658038c43343af411dbd4; 2bcfb295bee600aa6914bbd06f5891b6; 3ec465fc7f05b17abe8bfa7600eba425; 4a996ddd03e81fc2dbda07eb0ca1135d; 4beade23001bd00ced8d86ccb4e4606b; 7d5bf7157bac4cddab76a52a1d8dd41d; 8b80c8d77eb3777361876e4229da899d; d20c085d39ceb93f1f9dbe59c29a4786; d68bb9499fead9bc241623f072442bde; edebe6dd9669ec03369694b6dbbd4c54; ef0525f0911fd36073c2b10f4d81dfd5
BR0418,3942,23953acdad6658038c43343af411dbd4; 2bcfb295bee600aa6914bbd06f5891b6; 3ec465fc7f05b17abe8bfa7600eba425; 4a996ddd03e81fc2dbda07eb0ca1135d; 4beade23001bd00ced8d86ccb4e4606b; 7d5bf7157bac4cddab76a52a1d8dd41d; 8b80c8d77eb3777361876e4229da899d; d20c085d39ceb93f1f9dbe59c29a4786; d68bb9499fead9bc241623f072442bde; edebe6dd9669ec03369694b6dbbd4c54; ef0525f0911fd36073c2b10f4d81dfd5
BR0419,43300,026560e43f3fc6afe0ce89d7ddf61626; 12cda4806343d3747bf24b8ec4cdadcb; 74672f3b7169d951bca4a5beba21c127; 881d2510504c58b1ba4b294fb0c5fc6f; d66062da2ea02af9a197381fef2d9894
BR0420,205852,2c0e605cb6fa10bcf22f05f1b2438c89; 6029457d9c814022e062762885920ec8; 623e13a6f27840cacf8833829b96bf96; c8c092bbf8da5f80452c66c38d27305f; d2932d6ed51161bd7a1ea59210d291e9
BR0421,145803,2bcfb295bee600aa6914bbd06f5891b6; 908589535d3feeff9a55c9b5050b8cec; c8c092bbf8da5f80452c66c38d27305f; d20c085d39ceb93f1f9dbe59c29a4786; ef0525f0911fd36073c2b10f4d81dfd5; ef2aa69f2a021c5eb8f04cae5d3e66f3
